Total Nacional;Comunidades y Ciudades Autónomas;General, vivienda nueva y de segunda mano;Índices y tasas;Periodo;Total
Nacional;17 Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2011T2;-8,7
Nacional;17 Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2011T1;-7,7
Nacional;17 Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2010T4;-2,7
Nacional;17 Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2010T3;-3,4
Nacional;17 Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2010T2;0,4
Nacional;17 Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2010T1;-1,3
Nacional;17 Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2009T4;-0,9
Nacional;17 Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2009T3;-2,4
Nacional;17 Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2009T2;-3,3
Nacional;17 Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2009T1;-3,8
Nacional;17 Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2008T4;-9,4
Nacional;17 Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2008T3;-7,8
Nacional;17 Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2008T2;-4,1
Nacional;17 Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2008T1;-0,1
Nacional;17 Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2007T4;3,3
Nacional;17 Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2007T3;3,7
Nacional;17 Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2007T2;3,2
Nacional;17 Rioja, La;Vivienda segunda mano;Variación en lo que va de año;2007T1;-0,5
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2025T3;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2025T2;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2025T1;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2024T4;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2024T3;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2024T2;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2024T1;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2023T4;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2023T3;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2023T2;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2023T1;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2022T4;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2022T3;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2022T2;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2022T1;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2021T4;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2021T3;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2021T2;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2021T1;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2020T4;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2020T3;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2020T2;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2020T1;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2019T4;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2019T3;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2019T2;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2019T1;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2018T4;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2018T3;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2018T2;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2018T1;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2017T4;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2017T3;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2017T2;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2017T1;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2016T4;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2016T3;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2016T2;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2016T1;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2015T4;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2015T3;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2015T2;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2015T1;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2014T4;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2014T3;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2014T2;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2014T1;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2013T4;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2013T3;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2013T2;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2013T1;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2012T4;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2012T3;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2012T2;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2012T1;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2011T4;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2011T3;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2011T2;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2011T1;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2010T4;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2010T3;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2010T2;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2010T1;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2009T4;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2009T3;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2009T2;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2009T1;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2008T4;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2008T3;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2008T2;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2008T1;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2007T4;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2007T3;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2007T2;
Nacional;18 Ceuta;Vivienda nueva;Variación trimestral;2007T1;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2025T3;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2025T2;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2025T1;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2024T4;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2024T3;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2024T2;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2024T1;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2023T4;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2023T3;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2023T2;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2023T1;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2022T4;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2022T3;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2022T2;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2022T1;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2021T4;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2021T3;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2021T2;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2021T1;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2020T4;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2020T3;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2020T2;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2020T1;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2019T4;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2019T3;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2019T2;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2019T1;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2018T4;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2018T3;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2018T2;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2018T1;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2017T4;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2017T3;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2017T2;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2017T1;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2016T4;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2016T3;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2016T2;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2016T1;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2015T4;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2015T3;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2015T2;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2015T1;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2014T4;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2014T3;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2014T2;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2014T1;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2013T4;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2013T3;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2013T2;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2013T1;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2012T4;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2012T3;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2012T2;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2012T1;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2011T4;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2011T3;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2011T2;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2011T1;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2010T4;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2010T3;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2010T2;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2010T1;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2009T4;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2009T3;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2009T2;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2009T1;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2008T4;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2008T3;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2008T2;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2008T1;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2007T4;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2007T3;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2007T2;
Nacional;18 Ceuta;Vivienda nueva;Variación anual;2007T1;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2025T3;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2025T2;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2025T1;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2024T4;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2024T3;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2024T2;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2024T1;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2023T4;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2023T3;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2023T2;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2023T1;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2022T4;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2022T3;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2022T2;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2022T1;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2021T4;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2021T3;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2021T2;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2021T1;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2020T4;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2020T3;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2020T2;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2020T1;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2019T4;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2019T3;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2019T2;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2019T1;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2018T4;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2018T3;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2018T2;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2018T1;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2017T4;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2017T3;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2017T2;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2017T1;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2016T4;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2016T3;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2016T2;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2016T1;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2015T4;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2015T3;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2015T2;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2015T1;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2014T4;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2014T3;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2014T2;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2014T1;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2013T4;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2013T3;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2013T2;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2013T1;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2012T4;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2012T3;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2012T2;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2012T1;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2011T4;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2011T3;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2011T2;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2011T1;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2010T4;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2010T3;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2010T2;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2010T1;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2009T4;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2009T3;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2009T2;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2009T1;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2008T4;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2008T3;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2008T2;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2008T1;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2007T4;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2007T3;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2007T2;
Nacional;18 Ceuta;Vivienda nueva;Variación en lo que va de año;2007T1;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2025T3;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2025T2;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2025T1;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2024T4;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2024T3;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2024T2;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2024T1;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2023T4;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2023T3;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2023T2;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2023T1;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2022T4;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2022T3;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2022T2;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2022T1;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2021T4;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2021T3;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2021T2;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2021T1;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2020T4;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2020T3;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2020T2;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2020T1;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2019T4;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2019T3;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2019T2;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2019T1;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2018T4;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2018T3;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2018T2;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2018T1;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2017T4;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2017T3;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2017T2;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2017T1;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2016T4;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2016T3;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2016T2;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2016T1;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2015T4;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2015T3;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2015T2;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2015T1;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2014T4;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2014T3;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2014T2;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2014T1;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2013T4;
Nacional;18 Ceuta;Vivienda segunda mano;Variación trimestral;2013T3;
